COD_LOGRAD;CATEGORIA;PREPOSICAO;NOME;LOTE;SECAO;REFERENCIA;DATA_INSTA;OBSERVACAO;LATITUDE;LONGITUDE
7978158;R;;VINTE QUATRO DE OUTUBRO;820;Norte;;de 22/04 a 08/05/08;;-30,02421981;-51,20038003
7978158;R;;VINTE QUATRO DE OUTUBRO;847;Norte;;de 22/04 a 08/05/08;;-30,0240752;-51,20008972
7978158;R;;VINTE QUATRO DE OUTUBRO;850;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,02404259;-51,20017019
8078248;R;;MARQUES DO HERVAL;839;Norte;;de 22/04 a 08/05/08;;;
7977168;R;;CABRAL;365;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03385041;-51,2043882
7977143;R;;CASEMIRO DE ABREU;72;Norte;;de 22/04 a 08/05/08;;-30,03119795;-51,20769764
7977143;R;;CASEMIRO DE ABREU;193;Norte;;de 22/04 a 08/05/08;;-30,03153;-51,20632078
7977143;R;;CASEMIRO DE ABREU;271;Norte;;de 22/04 a 08/05/08;;-30,03167386;-51,20563595
7977143;R;;CASEMIRO DE ABREU;362;Norte;;de 22/04 a 08/05/08;;-30,0318187;-51,20456264
7977143;R;;CASEMIRO DE ABREU;375;Norte;Ponto de Taxi;de 22/04 a 08/05/08;;-30,03193204;-51,20437038
7977135;R;;CASTRO ALVES;664;Norte;;de 22/04 a 08/05/08;;-30,03102999;-51,20420784
8076044;R;;DONA EUGENIA;76;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,04071907;-51,20365633
8077125;R;;DONA LAURA;96;Norte;Ponto de Taxi;de 22/04 a 08/05/08;;-30,02966637;-51,20485334
8077125;R;;DONA LAURA;129;Norte;;de 22/04 a 08/05/08;;-30,02971534;-51,20438682
8077125;R;;DONA LAURA;162;Norte;;de 22/04 a 08/05/08;;;
8077125;R;;DONA LAURA;233;Norte;;de 22/04 a 08/05/08;;-30,02964969;-51,20298763
8077125;R;;DONA LAURA;377;Norte;Orelhao;de 22/04 a 08/05/08;;-30,02958018;-51,20149224
8078065;R;;DR FLORENCIO YGARTUA;271;Norte;Ponto de Taxi;de 22/04 a 08/05/08;;-30,0287646;-51,20308537
8078065;R;;DR FLORENCIO YGARTUA;314;Norte;;de 22/04 a 08/05/08;;-30,02961166;-51,20294845
8078065;R;;DR FLORENCIO YGARTUA;422;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03084208;-51,2028699
8078065;R;;DR FLORENCIO YGARTUA;501;Norte;;de 22/04 a 08/05/08;;-30,03134609;-51,20288299
8079188;R;;DR TIMOTEO;390;Norte;;de 22/04 a 08/05/08;;-30,01844644;-51,20017162
8079188;R;;DR TIMOTEO;449;Norte;;de 22/04 a 08/05/08;;-30,01912829;-51,2002095
8079188;R;;DR TIMOTEO;502;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,01938115;-51,20010389
8079188;R;;DR TIMOTEO;600;Norte;;de 22/04 a 08/05/08;;-30,02003354;-51,20001514
8079188;R;;DR TIMOTEO;630;Norte;;de 22/04 a 08/05/08;;-30,02057097;-51,19999521
8079188;R;;DR TIMOTEO;690;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,02136213;-51,19993232
8079188;R;;DR TIMOTEO;795;Norte;;de 22/04 a 08/05/08;;-30,02244085;-51,1999342
8079188;R;;DR TIMOTEO;830;Norte;Orelhao;de 22/04 a 08/05/08;;-30,02267644;-51,19983174
8079188;R;;DR TIMOTEO;878;Norte;;de 22/04 a 08/05/08;;-30,02336761;-51,19978024
8079188;R;;DR TIMOTEO;925;Norte;;de 22/04 a 08/05/08;;;
8076028;R;;FELIPE DE OLIVEIRA;11;Norte;;de 22/04 a 08/05/08;;-30,04234969;-51,20496521
8078073;AV;;GOETHE;18;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,02472699;-51,20063684
8078073;AV;;GOETHE;21;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,02480984;-51,20066276
8078073;AV;;GOETHE;43;Norte;Orelhao;de 22/04 a 08/05/08;;-30,02500011;-51,20046615
8078073;AV;;GOETHE;68;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,02515943;-51,20019
8078073;AV;;GOETHE;137;Norte;Orelhao;de 22/04 a 08/05/08;;-30,02582978;-51,19977371
8078073;AV;;GOETHE;195;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,02624577;-51,19958631
8078073;AV;;GOETHE;210;Norte;Orelhao;de 22/04 a 08/05/08;;-30,02633496;-51,19947561
8077083;TRAV;;HELENA SPEROTTO;45;Norte;Parada Onibus;de 22/04 a 08/05/08;;;
7775026;AV;;IPIRANGA;2752;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,04359138;-51,19971645
7775026;AV;;IPIRANGA;2772;Norte;;de 22/04 a 08/05/08;;-30,04364748;-51,19964392
7775026;AV;;IPIRANGA;2792;Norte;;de 22/04 a 08/05/08;;-30,04371171;-51,19957497
7775026;AV;;IPIRANGA;2832;Norte;;de 22/04 a 08/05/08;;-30,04383554;-51,199443
8078032;R;;MARIANTE;295;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03027249;-51,20430454
8078032;R;;MARIANTE;473;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03211547;-51,20425546
8078032;R;;MARIANTE;525;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03260588;-51,20425313
8078032;R;;MARIANTE;550;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,03273999;-51,20364246
8078032;R;;MARIANTE;587;Norte;Parada Onibus;de 22/04 a 08/05/08;;;
8078032;R;;MARIANTE;606;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03318851;-51,20387208
8078032;R;;MARIANTE;722;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03407187;-51,20412459
8078032;R;;MARIANTE;772;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03451351;-51,20412482
8078032;R;;MARIANTE;845;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,0355392;-51,20420827
8078032;R;;MARIANTE;856;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,03525547;-51,20412519
8078032;R;;MARIANTE;951;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03644686;-51,2043292
8078032;R;;MARIANTE;1055;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03755112;-51,20439987
8078032;R;;MARIANTE;1092;Norte;;de 22/04 a 08/05/08;;-30,03789963;-51,20385542
8078248;R;;MARQUES DO HERVAL;20;Norte;;de 22/04 a 08/05/08;;-30,02091065;-51,20415871
8078248;R;;MARQUES DO HERVAL;160;Norte;;de 22/04 a 08/05/08;;-30,02149319;-51,20284317
8078248;R;;MARQUES DO HERVAL;187;Norte;;de 22/04 a 08/05/08;;-30,02154721;-51,20253649
8078248;R;;MARQUES DO HERVAL;220;Norte;;de 22/04 a 08/05/08;;-30,02145076;-51,20213276
8078248;R;;MARQUES DO HERVAL;280;Norte;;de 22/04 a 08/05/08;;-30,02138529;-51,2010309
8078248;R;;MARQUES DO HERVAL;295;Norte;;de 22/04 a 08/05/08;;;
8078248;R;;MARQUES DO HERVAL;359;Norte;;de 22/04 a 08/05/08;;-30,02144739;-51,20085875
8078248;R;;MARQUES DO HERVAL;380;Norte;;de 22/04 a 08/05/08;;;
8078305;R;;MARQUES DO POMBAL;210;Norte;;de 22/04 a 08/05/08;;-30,02012282;-51,20218299
8078305;R;;MARQUES DO POMBAL;251;Norte;;de 22/04 a 08/05/08;;-30,02018093;-51,20192854
8078305;R;;MARQUES DO POMBAL;298;Norte;;de 22/04 a 08/05/08;;-30,02008155;-51,20144373
8078305;R;;MARQUES DO POMBAL;401;Norte;;de 22/04 a 08/05/08;;-30,02008339;-51,20025997
8078024;R;;MIGUEL TOSTES;130;Norte;Orelhao;de 22/04 a 08/05/08;;-30,02880776;-51,20583232
8078024;R;;MIGUEL TOSTES;176;Norte;Orelhao;de 22/04 a 08/05/08;;-30,0297516;-51,20580935
8078024;R;;MIGUEL TOSTES;371;Norte;Ponto de Taxi;de 22/04 a 08/05/08;;-30,03160463;-51,20583831
8078024;R;;MIGUEL TOSTES;464;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03224235;-51,20573692
8078024;R;;MIGUEL TOSTES;566;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03291614;-51,20571747
8078024;R;;MIGUEL TOSTES;621;Norte;;de 22/04 a 08/05/08;;-30,03360733;-51,20579195
8078024;R;;MIGUEL TOSTES;644;Norte;Ponto de Taxi;de 22/04 a 08/05/08;;-30,03366192;-51,20570873
8078024;R;;MIGUEL TOSTES;782;Norte;Orelhao;de 22/04 a 08/05/08;;-30,0351085;-51,20570124
8078024;R;;MIGUEL TOSTES;823;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03546263;-51,20578235
8078024;R;;MIGUEL TOSTES;840;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03571648;-51,20569809
8078024;R;;MIGUEL TOSTES;997;Norte;;de 22/04 a 08/05/08;;-30,03706076;-51,20577408
8078024;R;;MIGUEL TOSTES;998;Norte;;de 22/04 a 08/05/08;;-30,03737272;-51,20568952
8077091;R;;SAO MANOEL;481;Norte;Orelhao;de 22/04 a 08/05/08;;-30,03798992;-51,20504011
8077091;R;;SAO MANOEL;506;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,03840559;-51,20496743
8077091;R;;SAO MANOEL;633;Norte;;de 22/04 a 08/05/08;;-30,03883383;-51,20506099
8077091;R;;SAO MANOEL;672;Norte;Orelhao;de 22/04 a 08/05/08;;-30,0400049;-51,20500699
8077091;R;;SAO MANOEL;800;Norte;;de 22/04 a 08/05/08;;-30,04107938;-51,20503786
8077091;R;;SAO MANOEL;983;Norte;Orelhao;de 22/04 a 08/05/08;;-30,04079646;-51,2051101
8077091;R;;SAO MANOEL;984;Norte;;de 22/04 a 08/05/08;;-30,04246003;-51,20509268
8077075;R;;SILVA SO;10;Norte;;de 22/04 a 08/05/08;;-30,03784527;-51,2041624
8077075;R;;SILVA SO;49;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,03837058;-51,20395723
8077075;R;;SILVA SO;222;Norte;Orelhao;de 22/04 a 08/05/08;;-30,04012208;-51,20400702
8077075;R;;SILVA SO;261;Norte;;de 22/04 a 08/05/08;;-30,04055761;-51,2040835
8077075;R;;SILVA SO;361;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,04105274;-51,20408666
8077075;R;;SILVA SO;362;Norte;Parada Onibus;de 22/04 a 08/05/08;;-30,04146018;-51,20401191
8077075;R;;SILVA SO;471;Norte;;de 22/04 a 08/05/08;;-30,0423215;-51,20413346
8077075;R;;SILVA SO;482;Norte;;de 22/04 a 08/05/08;;-30,04272558;-51,20397993
8077075;R;;SILVA SO;491;Norte;;de 22/04 a 08/05/08;;-30,04229339;-51,20411313
8077075;R;;SILVA SO;664;Norte;;de 22/04 a 08/05/08;;;
8078263;R;;TOBIAS DA SILVA;22;Norte;;de 22/04 a 08/05/08;;-30,022751;-51,20174796
8078263;R;;TOBIAS DA SILVA;41;Norte;;de 22/04 a 08/05/08;;-30,022846;-51,20197798
8078263;R;;TOBIAS DA SILVA;115;Norte;;de 22/04 a 08/05/08;;-30,02271749;-51,2006577
8078263;R;;TOBIAS DA SILVA;150;Norte;;de 22/04 a 08/05/08;;-30,02260195;-51,20021683
8078263;R;;TOBIAS DA SILVA;177;Norte;;de 22/04 a 08/05/08;;;
7977135;R;;CASTRO ALVES;23;Centro;;de 22/04 a 08/05/08;;-30,03029409;-51,21045864
7977135;R;;CASTRO ALVES;67;Centro;;de 22/04 a 08/05/08;;;
7977135;R;;CASTRO ALVES;110;Centro;;de 22/04 a 08/05/08;;;
7977135;R;;CASTRO ALVES;262;Centro;;de 22/04 a 08/05/08;;;
7977135;R;;CASTRO ALVES;389;Norte;Parquimetro;de 22/04 a 08/05/08;;-30,03059832;-51,20679988
7977135;R;;CASTRO ALVES;448;Norte;;de 22/04 a 08/05/08;;;
7977135;R;;CASTRO ALVES;511;Norte;;de 22/04 a 08/05/08;;-30,03078939;-51,20582117
7977135;R;;CASTRO ALVES;560;Norte;;de 22/04 a 08/05/08;;-30,03079951;-51,20529073
7977135;R;;CASTRO ALVES;655;Norte;;de 22/04 a 08/05/08;;-30,03114119;-51,20401489
7977150;R;;VASCO DA GAMA;764;Norte;;de 22/04 a 08/05/08;;-30,03297509;-51,20292844
7977150;R;;VASCO DA GAMA;723;Norte;;de 22/04 a 08/05/08;;-30,0326611;-51,20488658
7977150;R;;VASCO DA GAMA;591;Norte;;de 22/04 a 08/05/08;;-30,03244046;-51,20594153
7977150;R;;VASCO DA GAMA;515;Norte;;de 22/04 a 08/05/08;Síndica solicita remoção da lixeira -  em 19/02 vistoria revela que a lixeira está frouxa. Em 21/02/08 equipe de instalação comunica que lixeira foi roubada. (lixeira instal;-30,03224149;-51,20695471
7977150;R;;VASCO DA GAMA;433;Norte;Canteiro Central;de 22/04 a 08/05/08;;-30,03202707;-51,20793701
7977150;R;;VASCO DA GAMA;414;Norte;;de 22/04 a 08/05/08;;-30,03190215;-51,20819127
7976335;AV;DA;AZENHA;480;Sudeste;;de 22/04 a 08/05/08;;-30,04820689;-51,21348078
7976335;AV;DA;AZENHA;485;Sudeste;;de 22/04 a 08/05/08;;;
7976335;AV;DA;AZENHA;551;Sudeste;;de 22/04 a 08/05/08;;-30,0486434;-51,21347375
7976335;AV;DA;AZENHA;602;Sudeste;;de 22/04 a 08/05/08;;-30,04913967;-51,2132823
7976335;AV;DA;AZENHA;631;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04939822;-51,21330975
7976335;AV;DA;AZENHA;651;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04962937;-51,21325878
7976335;AV;DA;AZENHA;661;Sudeste;Corredor Onibus;de 22/04 a 08/05/08;;-30,04974494;-51,21323329
7976335;AV;DA;AZENHA;666;Sudeste;;de 22/04 a 08/05/08;;-30,04976634;-51,21314411
7976335;AV;DA;AZENHA;693;Sudeste;Corredor Onibus;de 22/04 a 08/05/08;;-30,05011478;-51,21315173
7976335;AV;DA;AZENHA;701;Sudeste;;de 22/04 a 08/05/08;;-30,05020724;-51,21313134
7976293;R;;DELEGADO GRANT;158;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,04690135;-51,20981348
7976293;R;;DELEGADO GRANT;181;Sudeste;;de 22/04 a 08/05/08;;-30,047292;-51,20958727
7976277;R;;GOMES JARDIM;185;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,04535394;-51,20799709
7976277;R;;GOMES JARDIM;281;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,04624222;-51,20736881
7976277;R;;GOMES JARDIM;321;Sudeste;;de 22/04 a 08/05/08;;-30,04643957;-51,20722863
7976277;R;;GOMES JARDIM;392;Sudeste;;de 22/04 a 08/05/08;;-30,04707317;-51,20668367
7775026;AV;;IPIRANGA;295;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04821333;-51,2265024
7775026;AV;;IPIRANGA;321;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04824463;-51,22611503
7775026;AV;;IPIRANGA;441;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,04838909;-51,22432718
7775026;AV;;IPIRANGA;585;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04855279;-51,22227641
7775026;AV;;IPIRANGA;609;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,04858386;-51,22188631
7775026;AV;;IPIRANGA;735;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04865851;-51,22088178
7775026;AV;;IPIRANGA;999;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04847425;-51,21852571
7775026;AV;;IPIRANGA;1075;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,04843304;-51,21820425
7775026;AV;;IPIRANGA;1145;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04831405;-51,21730764
7775026;AV;;IPIRANGA;1231;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,0481003;-51,21556728
7775026;AV;;IPIRANGA;1481;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04793346;-51,21428276
7775026;AV;;IPIRANGA;1555;Sudeste;;de 22/04 a 08/05/08;;-30,04784761;-51,21360042
7775026;AV;;IPIRANGA;1781;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04734157;-51,21196973
7775026;AV;;IPIRANGA;1791;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04727591;-51,21185469
7775026;AV;;IPIRANGA;1801;Sudeste;Ponto de Taxi;de 22/04 a 08/05/08;;-30,04721025;-51,21173964
7775026;AV;;IPIRANGA;1803;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04720477;-51,21173216
7775026;AV;;IPIRANGA;1805;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04634278;-51,21033802
7775026;AV;;IPIRANGA;1807;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;;
7775026;AV;;IPIRANGA;1813;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,04584479;-51,20949722
7775026;AV;;IPIRANGA;1885;Sudeste;;de 22/04 a 08/05/08;;-30,04530218;-51,20856535
7775026;AV;;IPIRANGA;2355;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;;
7775026;AV;;IPIRANGA;2395;Sudeste;Orelhao;de 22/04 a 08/05/08;;;
7775026;AV;;IPIRANGA;2405;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;;
7775026;AV;;IPIRANGA;2475;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04480156;-51,20771068
7775026;AV;;IPIRANGA;2755;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04404671;-51,20006354
7877186;AV;;JOAO PESSOA;2040;Sudeste;;de 22/04 a 08/05/08;;-30,04754241;-51,21143339
7877186;AV;;JOAO PESSOA;2041;Sudeste;;de 22/04 a 08/05/08;;;
7877186;AV;;JOAO PESSOA;2060;Sudeste;;de 22/04 a 08/05/08;;-30,04765829;-51,21134414
7877186;AV;;JOAO PESSOA;2116;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04793207;-51,21113183
7877186;AV;;JOAO PESSOA;2123;Sudeste;Corredor Onibus;de 22/04 a 08/05/08;;-30,047861;-51,21128744
7877186;AV;;JOAO PESSOA;2125;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,04790749;-51,21125121
7877186;AV;;JOAO PESSOA;2133;Sudeste;Corredor Onibus;de 22/04 a 08/05/08;;-30,04809344;-51,21110629
7877186;AV;;JOAO PESSOA;2145;Sudeste;;de 22/04 a 08/05/08;;-30,04837238;-51,21088891
7877186;AV;;JOAO PESSOA;2196;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;;
7877186;AV;;JOAO PESSOA;2229;Sudeste;;de 22/04 a 08/05/08;;-30,04925593;-51,21019385
7975030;R;;LEOPOLDO BIER;250;Sudeste;;de 22/04 a 08/05/08;;-30,04804762;-51,20985169
7975030;R;;LEOPOLDO BIER;312;Sudeste;;de 22/04 a 08/05/08;;-30,04782718;-51,20947424
7975030;R;;LEOPOLDO BIER;375;Sudeste;Ponto de Taxi;de 22/04 a 08/05/08;;-30,04744244;-51,20867461
7975030;R;;LEOPOLDO BIER;584;Sudeste;;de 22/04 a 08/05/08;;-30,04595626;-51,20660914
7975030;R;;LEOPOLDO BIER;675;Sudeste;;de 22/04 a 08/05/08;;-30,04557547;-51,20594598
7975030;R;;LEOPOLDO BIER;799;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;;
7975014;AV;;PRINCESA ISABEL;65;Sudeste;;de 22/04 a 08/05/08;;-30,05070943;-51,21216746
7975014;AV;;PRINCESA ISABEL;100;Sudeste;;de 22/04 a 08/05/08;;-30,05064951;-51,21221369
7975014;AV;;PRINCESA ISABEL;103;Sudeste;;de 22/04 a 08/05/08;;-30,05030159;-51,21147111
7975014;AV;;PRINCESA ISABEL;151;Sudeste;;de 22/04 a 08/05/08;;-30,04987351;-51,21074193
7975014;AV;;PRINCESA ISABEL;160;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,05007181;-51,21122733
7975014;AV;;PRINCESA ISABEL;199;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04964911;-51,21036463
7975014;AV;;PRINCESA ISABEL;300;Sudeste;;de 22/04 a 08/05/08;;;
7975014;AV;;PRINCESA ISABEL;342;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04926077;-51,20985556
7975014;AV;;PRINCESA ISABEL;347;Sudeste;;de 22/04 a 08/05/08;;-30,04907211;-51,20938456
7975014;AV;;PRINCESA ISABEL;357;Sudeste;;de 22/04 a 08/05/08;;-30,04903276;-51,20931731
7975014;AV;;PRINCESA ISABEL;359;Sudeste;;de 22/04 a 08/05/08;;-30,04902488;-51,20930386
7975014;AV;;PRINCESA ISABEL;361;Sudeste;Ponto de Taxi;de 22/04 a 08/05/08;;-30,04901701;-51,20929041
7975014;AV;;PRINCESA ISABEL;500;Sudeste;;de 22/04 a 08/05/08;;-30,04844522;-51,20846195
7975014;AV;;PRINCESA ISABEL;623;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04797055;-51,20748521
7975014;AV;;PRINCESA ISABEL;639;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,04785361;-51,20727567
7975014;AV;;PRINCESA ISABEL;668;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04760772;-51,20698867
7975014;AV;;PRINCESA ISABEL;795;Sudeste;;de 22/04 a 08/05/08;;-30,04699802;-51,20573999
7975014;AV;;PRINCESA ISABEL;831;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,0467705;-51,20533094
7975014;AV;;PRINCESA ISABEL;844;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,04672273;-51,20539905
7975014;AV;;PRINCESA ISABEL;1056;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,04560114;-51,20358556
7975014;AV;;PRINCESA ISABEL;1181;Sudeste;;de 22/04 a 08/05/08;;-30,04446254;-51,20148826
7975014;AV;;PRINCESA ISABEL;1237;Sudeste;;de 22/04 a 08/05/08;;-30,04433786;-51,20117445
7975048;R;;PROF FREITAS E CASTRO;211;Sudeste;;de 22/04 a 08/05/08;;-30,04941301;-51,21516837
7975048;R;;PROF FREITAS E CASTRO;253;Sudeste;;de 22/04 a 08/05/08;;-30,0492644;-51,21464195
7975048;R;;PROF FREITAS E CASTRO;357;Sudeste;;de 22/04 a 08/05/08;;-30,04884244;-51,21337033
7975048;R;;PROF FREITAS E CASTRO;415;Sudeste;;de 22/04 a 08/05/08;;-30,04874956;-51,2131624
7975048;R;;PROF FREITAS E CASTRO;450;Sudeste;;de 22/04 a 08/05/08;;-30,04873542;-51,21331235
7975048;R;;PROF FREITAS E CASTRO;481;Sudeste;;de 22/04 a 08/05/08;;-30,04843381;-51,21250803
7975048;R;;PROF FREITAS E CASTRO;522;Sudeste;;de 22/04 a 08/05/08;;-30,04869063;-51,21321208
7975048;R;;PROF FREITAS E CASTRO;561;Sudeste;;de 22/04 a 08/05/08;;;
7975048;R;;PROF FREITAS E CASTRO;570;Sudeste;;de 22/04 a 08/05/08;;-30,04866077;-51,21314524
7975048;R;;PROF FREITAS E CASTRO;740;Sudeste;;de 22/04 a 08/05/08;;-30,04732635;-51,21042583
7975048;R;;PROF FREITAS E CASTRO;755;Sudeste;;de 22/04 a 08/05/08;;-30,04733763;-51,21028064
7975048;R;;PROF FREITAS E CASTRO;770;Sudeste;;de 22/04 a 08/05/08;;-30,04713376;-51,21003585
7975048;R;;PROF FREITAS E CASTRO;805;Sudeste;;de 22/04 a 08/05/08;;-30,04715553;-51,2099119
7975048;R;;PROF FREITAS E CASTRO;850;Sudeste;;de 22/04 a 08/05/08;;-30,04673465;-51,20922435
7975048;R;;PROF FREITAS E CASTRO;860;Sudeste;;de 22/04 a 08/05/08;;-30,04667581;-51,20910448
7976202;R;;;903;Sudeste;;de 22/04 a 08/05/08;;;
7976202;R;;SANTANA;1044;Sudeste;;de 22/04 a 08/05/08;;-30,04717814;-51,20850887
7976202;R;;SANTANA;1080;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04730973;-51,20841597
8076168;R;;SAO LUIZ;78;Sudeste;Ponto de Taxi;de 22/04 a 08/05/08;;-30,04450707;-51,20665142
8076168;R;;SAO LUIZ;180;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04505226;-51,20627033
8076168;R;;SAO LUIZ;181;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04491958;-51,20646026
8076168;R;;SAO LUIZ;300;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,04584926;-51,20571106
8076168;R;;SAO LUIZ;333;Sudeste;;de 22/04 a 08/05/08;;-30,04616263;-51,2055875
8077091;R;;SAO MANOEL;1197;Sudeste;Ponto de Taxi;de 22/04 a 08/05/08;;-30,044507;-51,20466519
7976335;AV;DA;AZENHA;759;Sudeste;;de 22/04 a 08/05/08;;-30,05055542;-51,21304921
7976335;AV;DA;AZENHA;795;Sudeste;;de 22/04 a 08/05/08;;-30,05105611;-51,21291194
7976335;AV;DA;AZENHA;831;Sudeste;;de 22/04 a 08/05/08;;-30,05135076;-51,21313014
7976335;AV;DA;AZENHA;832;Sudeste;;de 22/04 a 08/05/08;;-30,05111687;-51,21286717
7976335;AV;DA;AZENHA;881;Sudeste;;de 22/04 a 08/05/08;;-30,05179977;-51,21331656
7976335;AV;DA;AZENHA;904;Sudeste;;de 22/04 a 08/05/08;;-30,05186035;-51,21325393
7976335;AV;DA;AZENHA;955;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05232531;-51,21354091
7976335;AV;DA;AZENHA;964;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,05239671;-51,2134829
7976335;AV;DA;AZENHA;1007;Sudeste;;de 22/04 a 08/05/08;;-30,05287219;-51,21377437
7976335;AV;DA;AZENHA;1015;Sudeste;;de 22/04 a 08/05/08;;;
7976335;AV;DA;AZENHA;1033;Sudeste;;de 22/04 a 08/05/08;;-30,0528725;-51,2137745
7976335;AV;DA;AZENHA;1048;Sudeste;;de 22/04 a 08/05/08;;-30,05312154;-51,21378963
7976335;AV;DA;AZENHA;1091;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,05349399;-51,21403236
7976335;AV;DA;AZENHA;1096;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05353608;-51,21396163
7976335;AV;DA;AZENHA;1194;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05438199;-51,21430767
7976335;AV;DA;AZENHA;1195;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05440689;-51,21440546
7976335;AV;DA;AZENHA;1241;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,05484015;-51,2145787
7976335;AV;DA;AZENHA;1250;Sudeste;;de 22/04 a 08/05/08;;-30,05489242;-51,21451177
7976335;AV;DA;AZENHA;1275;Sudeste;;de 22/04 a 08/05/08;;-30,05516038;-51,21470675
7976335;AV;DA;AZENHA;1312;Sudeste;Parada Onibus;de 22/04 a 08/05/08;;-30,05562528;-51,21476335
7976335;AV;DA;AZENHA;1350;Sudeste;;de 22/04 a 08/05/08;;-30,05611865;-51,21495154
7976335;AV;DA;AZENHA;1377;Sudeste;;de 22/04 a 08/05/08;;-30,05601994;-51,21499902
7976335;AV;DA;AZENHA;1397;Sudeste;Orelhao;de 22/04 a 08/05/08;;-30,05612344;-51,2150422
7976335;AV;DA;AZENHA;1398;Sudeste;;de 22/04 a 08/05/08;;;
